cvae,cvae_cali,fnn,fnn_cali,rf,rf_cali,gp,,,,,,,,,,,,,,,,,,,,
0.250160933,0.261624098,0.177098036,0.174226999,0.106872797,0.106633902,0.8885473,,,,,,,,,,,,,,,,,,,,
0.251812696,0.26049161,0.176408052,0.178050995,0.105867147,0.106850147,0.9089203,,,,,,,,,,,,,,,,,,,,
0.261515141,0.257808208,0.178358078,0.178599834,0.106243849,0.106568098,0.8911644,,,,,,,,,,,,,,,,,,,,
0.25865078,0.259080887,0.17800498,0.177471876,0.106699944,0.106718063,0.9041163,,,,,,,,,,,,,,,,,,,,
0.259371042,0.260730982,0.176399946,0.178426266,0.106786966,0.106534243,0.9440122,,,,,,,,,,,,,,,,,,,,
0.261268139,0.259804964,0.175893784,0.177820206,0.105783224,0.111628056,0.9082008,,,,,,,,,,,,,,,,,,,,
0.259161949,0.257562876,0.176129103,0.17524004,0.106271267,0.107123137,0.8920815,,,,,,,,,,,,,,,,,,,,
0.260638952,0.248867035,0.176990032,0.179482698,0.105794191,0.106683731,0.9102711,,,,,,,,,,,,,,,,,,,,
0.257114887,0.266852856,0.177389145,0.178896189,0.106167078,0.107211828,0.9047644,,,,,,,,,,,,,,,,,,,,
0.258537054,0.263998032,0.176781893,0.178506851,0.105885029,0.107350111,0.8973236,,,,,,,,,,,,,,,,,,,,
0.263323307,0.259663105,0.177799225,0.178852081,0.106319189,0.107498646,0.9158996,,,,,,,,,,,,,,,,,,,,
0.260565042,0.259086847,0.176534653,0.184190989,0.105896235,0.10732007,0.8758313,,,,,,,,,,,,,,,,,,,,
0.259193182,0.262564182,0.176692009,0.184976816,0.106214285,0.107469082,0.8994622,,,,,,,,,,,,,,,,,,,,
0.254187822,0.260185957,0.176380157,0.181046963,0.105803013,0.107256889,0.9148527,,,,,,,,,,,,,,,,,,,,
0.258727312,0.260452747,0.177755117,0.187175751,0.106262207,0.107254982,0.9070337,,,,,,,,,,,,,,,,,,,,
0.258338213,0.260900021,0.175512075,0.189086914,0.105754852,0.106768131,0.8796621,,,,,,,,,,,,,,,,,,,,
0.261575222,0.258212805,0.177201033,0.174029112,0.10631609,0.106939077,0.9260168,,,,,,,,,,,,,,,,,,,,
0.259894133,0.24174428,0.178588867,0.174227953,0.10572958,0.106730938,0.885559,,,,,,,,,,,,,,,,,,,,
0.258213997,0.255114079,0.176667213,0.176505089,0.106435061,0.107328892,0.8987062,,,,,,,,,,,,,,,,,,,,
0.251060963,0.256669283,0.176862955,0.174775124,0.106343985,0.106782913,0.922895,,,,,,,,,,,,,,,,,,,,
0.253050804,0.258397341,0.178070068,0.173239946,0.106021881,0.106786728,0.9050269,,,,,,,,,,,,,,,,,,,,
0.257265091,0.26294589,0.177105904,0.173703909,0.10616827,0.106929779,0.8714848,,,,,,,,,,,,,,,,,,,,
0.262996197,0.261845112,0.175889969,0.173457861,0.105676174,0.10660243,0.9176023,,,,,,,,,,,,,,,,,,,,
0.255817175,0.255635977,0.174853086,0.172720909,0.106076241,0.108509064,0.892366,,,,,,,,,,,,,,,,,,,,
0.258426189,0.264576912,0.175978899,0.174283028,0.105945826,0.10854578,0.9140038,,,,,,,,,,,,,,,,,,,,
0.258627892,0.352544069,0.171784878,0.176591873,0.106549025,0.107741117,0.9119441,,,,,,,,,,,,,,,,,,,,
0.26053977,0.344353914,0.171339989,0.174877167,0.106621742,0.106991768,0.9060961,,,,,,,,,,,,,,,,,,,,
0.249457121,0.297147274,0.174689054,0.173503876,0.106209993,0.107592106,0.8945385,,,,,,,,,,,,,,,,,,,,
0.247456074,0.255752325,0.173986197,0.174279213,0.105906963,0.10682106,0.9014577,,,,,,,,,,,,,,,,,,,,
0.259732008,0.258929253,0.174198151,0.174626112,0.106283903,0.107316971,0.8881798,,,,,,,,,,,,,,,,,,,,
0.261970997,0.252912998,0.174993753,0.175906181,0.105738878,0.106681108,0.9068563,,,,,,,,,,,,,,,,,,,,
0.259729147,0.257742167,0.176182032,0.173105001,0.106666803,0.107185841,0.9221194,,,,,,,,,,,,,,,,,,,,
0.254616976,0.255571127,0.172068119,0.174377918,0.10640502,0.106794834,0.8915791,,,,,,,,,,,,,,,,,,,,
0.261105776,0.257602692,0.173321009,0.177338839,0.106649637,0.106973886,0.9039748,,,,,,,,,,,,,,,,,,,,
0.258507967,0.2662251,0.17535305,0.176851034,0.105859041,0.106709957,0.9209145,,,,,,,,,,,,,,,,,,,,
0.255054712,0.262289047,0.174577236,0.174081087,0.106472731,0.107154846,0.9428353,,,,,,,,,,,,,,,,,,,,
0.260636091,0.258256912,0.172082186,0.173588991,0.106179714,0.107037067,0.9607772,,,,,,,,,,,,,,,,,,,,
0.252766371,0.250328064,0.178305626,0.176142931,0.10581398,0.106579304,0.9156482,,,,,,,,,,,,,,,,,,,,
0.259374142,0.266993999,0.173976183,0.176434994,0.106347084,0.106966734,0.9498914,,,,,,,,,,,,,,,,,,,,
0.260885954,0.260012865,0.172221899,0.173231125,0.105854988,0.106574297,0.8853648,,,,,,,,,,,,,,,,,,,,
0.262719154,0.264304161,0.174445152,0.176105976,0.106324911,0.107389927,0.9221929,,,,,,,,,,,,,,,,,,,,
0.258940935,0.260592937,0.174902916,0.174808741,0.105747938,0.107589006,0.9003154,,,,,,,,,,,,,,,,,,,,
0.26043582,0.262472868,0.174700975,0.176972151,0.106163979,0.108032942,0.874851,,,,,,,,,,,,,,,,,,,,
0.259943247,0.261856079,0.174474001,0.172576189,0.105885029,0.107654095,0.9135068,,,,,,,,,,,,,,,,,,,,
0.261709213,0.264268875,0.176380157,0.175769806,0.106059074,0.107286215,0.899838,,,,,,,,,,,,,,,,,,,,
0.339381933,0.265048027,0.172961712,0.178022146,0.105809927,0.109663963,0.890354,,,,,,,,,,,,,,,,,,,,
0.309458733,0.258622885,0.17375803,0.173747301,0.106026888,0.110032797,0.9152818,,,,,,,,,,,,,,,,,,,,
0.357671022,0.267462015,0.172811031,0.175549269,0.105960846,0.107747078,0.8819391,,,,,,,,,,,,,,,,,,,,
0.28558898,0.258342266,0.176368952,0.174632072,0.106203794,0.107633114,0.8762616,,,,,,,,,,,,,,,,,,,,
0.261943102,0.267802954,0.172688007,0.173863173,0.105744839,0.106534958,0.9210978,,,,,,,,,,,,,,,,,,,,
0.253769875,0.258403063,0.176787138,0.176976204,0.10646224,0.107220888,0.909265,,,,,,,,,,,,,,,,,,,,
0.253522158,0.253792048,0.175731897,0.179119825,0.10643816,0.107960224,0.9034379,,,,,,,,,,,,,,,,,,,,
0.260286808,0.261754036,0.173830986,0.176347971,0.107358932,0.106422901,0.9276457,,,,,,,,,,,,,,,,,,,,
0.250835896,0.271230936,0.17195797,0.17309618,0.105953693,0.107195139,0.8931574,,,,,,,,,,,,,,,,,,,,
0.256102085,0.335230827,0.173505068,0.17429924,0.106313944,0.10668087,0.9041658,,,,,,,,,,,,,,,,,,,,
0.264300585,0.280068159,0.174491167,0.178184032,0.106287241,0.107435942,0.9211029,,,,,,,,,,,,,,,,,,,,
0.258614063,0.340759039,0.173217058,0.172915936,0.105760098,0.106742144,0.8882384,,,,,,,,,,,,,,,,,,,,
0.257872343,0.246958256,0.172217846,0.179898024,0.106365919,0.106916189,0.8898947,,,,,,,,,,,,,,,,,,,,
0.254169226,0.264414072,0.172482967,0.17739439,0.105684996,0.106950045,0.9127352,,,,,,,,,,,,,,,,,,,,
0.26034379,0.253799915,0.172216177,0.172803879,0.106216192,0.107293844,0.9052696,,,,,,,,,,,,,,,,,,,,
0.250882149,0.271258831,0.172027826,0.174981117,0.105890751,0.106834888,0.9092315,,,,,,,,,,,,,,,,,,,,
0.258649826,0.25388217,0.172033072,0.177516937,0.106225967,0.107271194,0.9171524,,,,,,,,,,,,,,,,,,,,
0.259021044,0.270181656,0.176161766,0.173335075,0.105807066,0.106906891,0.9026431,,,,,,,,,,,,,,,,,,,,
0.257983923,0.256643057,0.176074028,0.174216986,0.106194973,0.107177019,0.8893857,,,,,,,,,,,,,,,,,,,,
0.257181883,0.268678904,0.172630072,0.17273283,0.105928898,0.106746197,0.9297126,,,,,,,,,,,,,,,,,,,,
0.25618577,0.239269733,0.175253391,0.175593853,0.106167078,0.107033014,0.8888417,,,,,,,,,,,,,,,,,,,,
0.259310961,0.269695044,0.173674107,0.176613092,0.105877876,0.107147932,0.903426,,,,,,,,,,,,,,,,,,,,
0.266261101,0.254833937,0.172779083,0.17515707,0.106238127,0.106752157,0.9334539,,,,,,,,,,,,,,,,,,,,
0.260580063,0.250984907,0.171834946,0.172952175,0.105842113,0.10722208,0.8966013,,,,,,,,,,,,,,,,,,,,
0.263309717,0.26238203,0.171536207,0.174439907,0.106648684,0.107114792,0.8954463,,,,,,,,,,,,,,,,,,,,
0.253880978,0.265483856,0.171888113,0.178143024,0.106389999,0.10768199,0.9299972,,,,,,,,,,,,,,,,,,,,
0.262276888,0.261637926,0.172039032,0.176221848,0.106548786,0.106597185,0.8958548,,,,,,,,,,,,,,,,,,,,
0.251791,0.264037848,0.172850847,0.177665949,0.106491804,0.107255697,0.9067235,,,,,,,,,,,,,,,,,,,,
0.256031036,0.264435053,0.175359964,0.174253941,0.105782986,0.106622934,0.9307727,,,,,,,,,,,,,,,,,,,,
0.257288933,0.258116961,0.175861597,0.173235893,0.106150866,0.107445955,0.8975198,,,,,,,,,,,,,,,,,,,,
0.252491236,0.258373737,0.175339937,0.173218727,0.105721712,0.107298136,0.9046136,,,,,,,,,,,,,,,,,,,,
0.258579969,0.254001856,0.174574137,0.176289082,0.106314898,0.107096195,0.9276531,,,,,,,,,,,,,,,,,,,,
0.261720896,0.265843868,0.176198959,0.175518036,0.106021166,0.1068542,0.8946606,,,,,,,,,,,,,,,,,,,,
0.2589221,0.250849009,0.174120188,0.175384998,0.10612607,0.10709691,0.9928834,,,,,,,,,,,,,,,,,,,,
0.255986929,0.26529789,0.175158739,0.174425125,0.105960846,0.106534958,0.9281643,,,,,,,,,,,,,,,,,,,,
0.255016804,0.257051229,0.173061132,0.173328876,0.106333971,0.107059956,0.9080161,,,,,,,,,,,,,,,,,,,,
0.256829977,0.262578249,0.17249012,0.175776958,0.10590601,0.106958151,0.8914101,,,,,,,,,,,,,,,,,,,,
0.261996984,0.254570961,0.181689978,0.176328897,0.106300116,0.106848001,0.9054664,,,,,,,,,,,,,,,,,,,,
0.262114763,0.257793188,0.183485985,0.172917843,0.105963945,0.107090235,0.8748829,,,,,,,,,,,,,,,,,,,,
0.254164934,0.258100033,0.190925121,0.175591707,0.106321812,0.106808901,0.9051736,,,,,,,,,,,,,,,,,,,,
0.254850864,0.263985872,0.186111927,0.1847229,0.105924129,0.107409,0.929416,,,,,,,,,,,,,,,,,,,,
0.262991905,0.254884958,0.193453789,0.187874794,0.106403828,0.106682777,0.8959828,,,,,,,,,,,,,,,,,,,,
0.256903887,0.268138885,0.177322149,0.184338093,0.105837107,0.107001066,0.8989187,,,,,,,,,,,,,,,,,,,,
0.262890816,0.260332823,0.174323797,0.182399035,0.106445074,0.106653929,0.9047946,,,,,,,,,,,,,,,,,,,,
0.259183168,0.27063489,0.173980951,0.195184946,0.105816126,0.106379747,0.8794571,,,,,,,,,,,,,,,,,,,,
0.260294914,0.261300802,0.172531843,0.178771973,0.106260777,0.106228828,0.8894905,,,,,,,,,,,,,,,,,,,,
0.256263018,0.27082181,0.172593832,0.178169012,0.10625577,0.107297897,0.917495,,,,,,,,,,,,,,,,,,,,
0.246535778,0.261140823,0.171823263,0.176566124,0.105778217,0.10700202,0.908166,,,,,,,,,,,,,,,,,,,,
0.250904083,0.268743992,0.17587924,0.178910971,0.106167793,0.107085943,0.9343065,,,,,,,,,,,,,,,,,,,,
0.256974697,0.264353037,0.177193165,0.177762032,0.105834007,0.106779099,0.9223919,,,,,,,,,,,,,,,,,,,,
0.255811214,0.264978886,0.175085068,0.180402756,0.106224298,0.107150078,0.9043255,,,,,,,,,,,,,,,,,,,,
0.258863211,0.268897057,0.174527884,0.178941011,0.105884314,0.106650114,0.9100252,,,,,,,,,,,,,,,,,,,,
0.249401808,0.262767792,0.17303896,0.177809954,0.106295109,0.109401941,0.9177912,,,,,,,,,,,,,,,,,,,,
0.259898186,0.268364191,0.174842119,0.178490162,0.105868101,0.110605001,0.9124163,,,,,,,,,,,,,,,,,,,,
0.257638216,0.257990837,0.173591137,0.178035021,0.106268167,0.11034894,0.882562,,,,,,,,,,,,,,,,,,,,
0.259287834,0.27046895,0.172474146,0.177937746,0.105742216,0.11237216,0.9289805,,,,,,,,,,,,,,,,,,,,
0.258065939,0.261487246,0.175415039,0.1777668,0.106365919,0.10981226,0.9009467,,,,,,,,,,,,,,,,,,,,
0.257309198,0.26572299,0.171663761,0.179668903,0.105835199,0.113382101,0.8914618,,,,,,,,,,,,,,,,,,,,
0.260296106,0.261054039,0.170979023,0.178076744,0.106222153,0.111781836,0.9214218,,,,,,,,,,,,,,,,,,,,
0.260326147,0.264397144,0.172290087,0.17818594,0.10585618,0.107716084,0.89442,,,,,,,,,,,,,,,,,,,,
0.260301828,0.263721943,0.171500921,0.179203749,0.106301069,0.106838942,0.8858534,,,,,,,,,,,,,,,,,,,,
0.265748024,0.265791893,0.17560792,0.177745819,0.105865002,0.107379913,0.9172963,,,,,,,,,,,,,,,,,,,,
0.337616682,0.258522034,0.173568964,0.178046942,0.106811762,0.106791973,0.8952418,,,,,,,,,,,,,,,,,,,,
0.426083088,0.26578784,0.17376399,0.178942919,0.10692668,0.107054949,0.8925033,,,,,,,,,,,,,,,,,,,,
0.365234852,0.262586832,0.171648026,0.178035975,0.105834961,0.107114792,0.9119285,,,,,,,,,,,,,,,,,,,,
0.249352932,0.265554905,0.172257185,0.17782402,0.10633111,0.106733799,0.8959447,,,,,,,,,,,,,,,,,,,,
0.25757885,0.258990049,0.175663948,0.17899394,0.105936289,0.107604027,0.8763812,,,,,,,,,,,,,,,,,,,,
0.259875059,0.263931751,0.176167965,0.177675009,0.106230021,0.106683254,0.914202,,,,,,,,,,,,,,,,,,,,
0.26019001,0.26799202,0.175915956,0.17907095,0.105863094,0.107186794,0.8797436,,,,,,,,,,,,,,,,,,,,
0.262267828,0.320017815,0.173346758,0.177863836,0.106128931,0.106604099,0.8995105,,,,,,,,,,,,,,,,,,,,
0.257916927,0.279412985,0.17622304,0.178985119,0.105756998,0.107174873,0.9126145,,,,,,,,,,,,,,,,,,,,
0.255716085,0.336636066,0.175420046,0.178040028,0.106220007,0.106759787,0.8783546,,,,,,,,,,,,,,,,,,,,
0.258077145,0.269497871,0.176230907,0.178408861,0.105796814,0.107247114,0.8856797,,,,,,,,,,,,,,,,,,,,
0.254986048,0.267768145,0.171764851,0.178404093,0.106385231,0.106757164,0.9244749,,,,,,,,,,,,,,,,,,,,
0.254810095,0.264046192,0.173532963,0.178900242,0.10563612,0.107620239,0.8969078,,,,,,,,,,,,,,,,,,,,
0.26019907,0.254067898,0.174822092,0.178681135,0.106233835,0.107321739,0.8818272,,,,,,,,,,,,,,,,,,,,
0.263617039,0.270920753,0.173019171,0.178513765,0.105685949,0.107154131,0.903953,,,,,,,,,,,,,,,,,,,,
0.257673025,0.271475315,0.174555779,0.178362131,0.105933189,0.106483936,0.8860392,,,,,,,,,,,,,,,,,,,,
0.260482073,0.253109217,0.17414403,0.177906275,0.10586071,0.107318163,0.9003001,,,,,,,,,,,,,,,,,,,,
0.257375956,0.269986868,0.172894001,0.179353952,0.106271982,0.107048988,0.915282,,,,,,,,,,,,,,,,,,,,
0.260269642,0.25009799,0.173740864,0.178434134,0.105816126,0.108200073,0.8996066,,,,,,,,,,,,,,,,,,,,
0.261394024,0.267281055,0.171638012,0.178329945,0.10625577,0.107809067,0.8907546,,,,,,,,,,,,,,,,,,,,
0.256314993,0.25779295,0.173526049,0.178232193,0.106287956,0.106643915,0.9105172,,,,,,,,,,,,,,,,,,,,
0.254629135,0.266870022,0.174444675,0.177551985,0.105977058,0.107092142,0.8834666,,,,,,,,,,,,,,,,,,,,
0.259799957,0.258948088,0.172075033,0.17622304,0.106087923,0.107005119,0.8837588,,,,,,,,,,,,,,,,,,,,
0.26155901,0.265758038,0.17286706,0.179497957,0.10589695,0.107187271,0.9092087,,,,,,,,,,,,,,,,,,,,
0.258677006,0.259785175,0.173321247,0.177304983,0.106345892,0.106458902,0.9059275,,,,,,,,,,,,,,,,,,,,
0.26416111,0.272417784,0.173103094,0.178811073,0.10746479,0.10697031,0.9055341,,,,,,,,,,,,,,,,,,,,
0.253050089,0.259739876,0.174677849,0.17860508,0.110350847,0.106681108,0.9257111,,,,,,,,,,,,,,,,,,,,
0.260506868,0.26706624,0.173788071,0.173886061,0.109852076,0.107686043,0.9112703,,,,,,,,,,,,,,,,,,,,
0.260854006,0.259819031,0.174885988,0.178625584,0.111082077,0.10738492,0.8881395,,,,,,,,,,,,,,,,,,,,
0.261088133,0.267004013,0.176102877,0.178463936,0.109313011,0.107315063,0.9235714,,,,,,,,,,,,,,,,,,,,
0.266672134,0.260013819,0.174094915,0.179311991,0.111195087,0.106667995,0.8874227,,,,,,,,,,,,,,,,,,,,
0.255556822,0.260383129,0.174860001,0.17925024,0.112042189,0.107206821,0.890074,,,,,,,,,,,,,,,,,,,,
0.26228404,0.266119003,0.172958851,0.177231073,0.106867075,0.10704422,0.9065307,,,,,,,,,,,,,,,,,,,,
0.255957127,0.264661074,0.172094107,0.179041862,0.106758118,0.107358932,0.8865832,,,,,,,,,,,,,,,,,,,,
0.252300978,0.264725924,0.175486088,0.180351973,0.105966091,0.107628822,0.877661,,,,,,,,,,,,,,,,,,,,
0.259875059,0.255331039,0.172572374,0.179158211,0.106575251,0.106678963,0.9193172,,,,,,,,,,,,,,,,,,,,
0.253078938,0.268948078,0.173305035,0.179175138,0.106475115,0.107009888,0.8830843,,,,,,,,,,,,,,,,,,,,
0.255504847,0.256667852,0.175018072,0.178830147,0.106892109,0.106657028,0.9010536,,,,,,,,,,,,,,,,,,,,
0.260026217,0.267424107,0.176243067,0.1782341,0.106593132,0.108286858,0.9294705,,,,,,,,,,,,,,,,,,,,
0.259819746,0.257312059,0.175426245,0.178141356,0.106763124,0.107276201,0.8985508,,,,,,,,,,,,,,,,,,,,
0.258183241,0.262433052,0.175771236,0.178785086,0.105836153,0.107125044,0.8812787,,,,,,,,,,,,,,,,,,,,
0.262949944,0.256108046,0.175593853,0.178499222,0.106408119,0.106907129,0.9307804,,,,,,,,,,,,,,,,,,,,
0.264574289,0.267731905,0.175733089,0.178436041,0.106311083,0.107087851,0.8941444,,,,,,,,,,,,,,,,,,,,
0.259969234,0.25955081,0.176209211,0.177687168,0.105433941,0.106626034,0.9046314,,,,,,,,,,,,,,,,,,,,
0.261686087,0.270059109,0.173672199,0.178649902,0.105097055,0.107031107,0.9303398,,,,,,,,,,,,,,,,,,,,
0.254709005,0.261989117,0.17255497,0.178790331,0.106375933,0.106642008,0.9021991,,,,,,,,,,,,,,,,,,,,
0.258758068,0.265311003,0.171761751,0.17829895,0.105726004,0.107441902,0.8845947,,,,,,,,,,,,,,,,,,,,
0.259829044,0.254986048,0.17395997,0.177766085,0.106658936,0.106967211,0.9071318,,,,,,,,,,,,,,,,,,,,
0.258059025,0.265945911,0.174314976,0.178330183,0.106302023,0.106511831,0.8825621,,,,,,,,,,,,,,,,,,,,
0.249834061,0.260885,0.175424099,0.178452969,0.10692215,0.107016325,0.8887689,,,,,,,,,,,,,,,,,,,,
0.253297806,0.265467882,0.173409939,0.178943872,0.1068151,0.106805086,0.9112846,,,,,,,,,,,,,,,,,,,,
0.259552956,0.250585079,0.173117876,0.178272009,0.105993032,0.107120991,0.889081,,,,,,,,,,,,,,,,,,,,
0.262014866,0.263489723,0.174500942,0.179561853,0.10641408,0.106816053,0.880843,,,,,,,,,,,,,,,,,,,,
0.255869865,0.263901234,0.173295021,0.177660942,0.106343269,0.107334852,0.9052375,,,,,,,,,,,,,,,,,,,,
0.260089874,0.264907122,0.173119068,0.177589893,0.106680155,0.106600761,0.8837527,,,,,,,,,,,,,,,,,,,,
0.260530949,0.266882181,0.176676035,0.178879976,0.1058321,0.107077837,0.8827961,,,,,,,,,,,,,,,,,,,,
0.270562172,0.264903069,0.173870802,0.177825212,0.106144905,0.106667042,0.9099666,,,,,,,,,,,,,,,,,,,,
0.260419846,0.267173052,0.171396017,0.177941084,0.105826139,0.107040167,0.8908541,,,,,,,,,,,,,,,,,,,,
0.262772799,0.258401871,0.172592878,0.177927971,0.106410027,0.106681108,0.9004216,,,,,,,,,,,,,,,,,,,,
0.261326075,0.272077084,0.172363997,0.17941618,0.105917931,0.106936932,0.9143118,,,,,,,,,,,,,,,,,,,,
0.289725065,0.259870768,0.175816059,0.179173231,0.106200933,0.106739998,0.8944046,,,,,,,,,,,,,,,,,,,,
0.297426224,0.263116121,0.175122023,0.179454088,0.105844021,0.107134104,0.9121391,,,,,,,,,,,,,,,,,,,,
0.323178768,0.262430191,0.174787998,0.177939177,0.106595039,0.106404066,0.9018643,,,,,,,,,,,,,,,,,,,,
0.259034157,0.271817207,0.173839331,0.177886963,0.106271029,0.107076883,0.8902959,,,,,,,,,,,,,,,,,,,,
0.260020018,0.257428169,0.173048973,0.177723169,0.106485128,0.10700798,0.8858381,,,,,,,,,,,,,,,,,,,,
0.258383751,0.261310816,0.172568083,0.17830801,0.105721951,0.106601,0.9856949,,,,,,,,,,,,,,,,,,,,
0.260521889,0.258834124,0.17368412,0.173692226,0.106280088,0.106942415,0.8746854,,,,,,,,,,,,,,,,,,,,
0.254533768,0.342983007,0.186467171,0.184301853,0.106258154,0.106703997,0.8862276,,,,,,,,,,,,,,,,,,,,
0.255161047,0.320518017,0.183677912,0.185201883,0.105664015,0.107257843,0.9054155,,,,,,,,,,,,,,,,,,,,
0.259826183,0.260481834,0.183233023,0.186743975,0.106323957,0.107628107,0.8916683,,,,,,,,,,,,,,,,,,,,
0.261431932,0.31009388,0.186556101,0.187455416,0.105745792,0.107344151,0.8818471,,,,,,,,,,,,,,,,,,,,
0.261520147,0.256149054,0.189971924,0.189651966,0.106436014,0.106507063,0.9150229,,,,,,,,,,,,,,,,,,,,
0.259067059,0.262369871,0.175478935,0.181941986,0.106400013,0.107431173,0.8873977,,,,,,,,,,,,,,,,,,,,
0.253100157,0.254688978,0.176608086,0.17862606,0.106643915,0.106802225,0.8930094,,,,,,,,,,,,,,,,,,,,
0.253958225,0.263237238,0.172796011,0.178220749,0.105825663,0.107387781,0.9318678,,,,,,,,,,,,,,,,,,,,
0.251880884,0.263394117,0.176422119,0.177966118,0.106280804,0.106601,0.8982963,,,,,,,,,,,,,,,,,,,,
0.273103952,0.265648842,0.175469637,0.178305149,0.105894089,0.106980801,0.885743,,,,,,,,,,,,,,,,,,,,
0.245275974,0.263606071,0.176285028,0.179246187,0.106200933,0.106544256,0.9192647,,,,,,,,,,,,,,,,,,,,
0.260310888,0.260288,0.172314167,0.179461956,0.105903864,0.107044935,0.88401,,,,,,,,,,,,,,,,,,,,
0.260076761,0.260931015,0.175963879,0.178315878,0.106258154,0.106976032,0.8986811,,,,,,,,,,,,,,,,,,,,
0.261100054,0.26203227,0.174685955,0.178956985,0.105799913,0.10731101,0.9054974,,,,,,,,,,,,,,,,,,,,
0.25861311,0.266840935,0.176316977,0.179023743,0.106399059,0.10759306,0.8878914,,,,,,,,,,,,,,,,,,,,
0.259344101,0.263237,0.175247908,0.178617954,0.105652094,0.105993986,0.8852428,,,,,,,,,,,,,,,,,,,,
0.258347988,0.267840862,0.183902025,0.178584099,0.106374025,0.106185913,0.9157813,,,,,,,,,,,,,,,,,,,,
0.26079011,0.260571241,0.186271191,0.178701878,0.106729984,0.106553793,0.8862103,,,,,,,,,,,,,,,,,,,,
0.259234905,0.26584506,0.185204268,0.17839098,0.11071682,0.106912851,0.8920335,,,,,,,,,,,,,,,,,,,,
0.258147955,0.261587143,0.181821823,0.178543091,0.110137939,0.106667995,0.9128052,,,,,,,,,,,,,,,,,,,,
0.259054899,0.269903898,0.182753086,0.179519892,0.109913111,0.107081175,0.9021975,,,,,,,,,,,,,,,,,,,,
0.254748821,0.259210825,0.181000948,0.177635193,0.109884024,0.106594801,0.8959866,,,,,,,,,,,,,,,,,,,,
0.251008034,0.267704725,0.172051907,0.178149939,0.109744787,0.107098103,0.9088175,,,,,,,,,,,,,,,,,,,,
0.260706663,0.259569883,0.171715736,0.179769039,0.111541986,0.106627703,0.8796098,,,,,,,,,,,,,,,,,,,,
0.2590909,0.262768984,0.173233032,0.178738117,0.107537746,0.107231855,0.9166702,,,,,,,,,,,,,,,,,,,,
0.253088951,0.256789923,0.171721935,0.179342747,0.107452869,0.106601,0.9156589,,,,,,,,,,,,,,,,,,,,
0.257386923,0.267277241,0.175494194,0.177843809,0.106425762,0.107611179,0.8895242,,,,,,,,,,,,,,,,,,,,
0.260849953,0.263394117,0.17604804,0.178318024,0.106228828,0.107621908,0.8817245,,,,,,,,,,,,,,,,,,,,
0.263115168,0.266762972,0.175919056,0.178347111,0.10590291,0.106651068,0.9098515,,,,,,,,,,,,,,,,,,,,
0.263072014,0.258608818,0.17396903,0.17788291,0.106617689,0.107178926,0.8855811,,,,,,,,,,,,,,,,,,,,
0.255843163,0.25141716,0.173703909,0.177045822,0.10636282,0.106806993,0.884524,,,,,,,,,,,,,,,,,,,,
0.258033752,0.257217884,0.175239086,0.177796841,0.106945992,0.107099056,0.9025206,,,,,,,,,,,,,,,,,,,,
0.264419079,0.253354788,0.17320013,0.178247929,0.106650114,0.106672049,0.8982895,,,,,,,,,,,,,,,,,,,,
0.260854721,0.268700838,0.171961784,0.179262877,0.106004953,0.10688591,0.8857036,,,,,,,,,,,,,,,,,,,,
0.262356997,0.253403187,0.176923752,0.178050041,0.106348038,0.106730938,0.9157503,,,,,,,,,,,,,,,,,,,,
0.254954815,0.268529177,0.172779083,0.177632093,0.105872869,0.107595921,0.8774105,,,,,,,,,,,,,,,,,,,,
0.2599051,0.261899948,0.176188946,0.177756071,0.106160164,0.107475042,0.8838855,,,,,,,,,,,,,,,,,,,,
0.256519318,0.26545167,0.171830654,0.178775072,0.105756998,0.107362986,0.9133002,,,,,,,,,,,,,,,,,,,,
0.251176357,0.258462191,0.174484015,0.178476095,0.106359005,0.106623888,0.8942624,,,,,,,,,,,,,,,,,,,,
0.259325027,0.268697023,0.174895048,0.178940058,0.105722904,0.107064247,0.8890727,,,,,,,,,,,,,,,,,,,,
0.260595083,0.265054941,0.174108982,0.178406239,0.106667995,0.10674715,0.9167344,,,,,,,,,,,,,,,,,,,,
0.252711058,0.263338089,0.173369884,0.178828955,0.106423616,0.107120752,0.9097634,,,,,,,,,,,,,,,,,,,,
0.255979061,0.259296179,0.173557043,0.177415848,0.106376886,0.106649876,0.9154752,,,,,,,,,,,,,,,,,,,,
0.262089968,0.264575005,0.171617031,0.178397179,0.10573101,0.106996059,0.9079277,,,,,,,,,,,,,,,,,,,,
0.259562969,0.262717962,0.175847054,0.178473234,0.106119871,0.108159065,0.8893173,,,,,,,,,,,,,,,,,,,,
0.262171745,0.267439842,0.174089193,0.177190065,0.105829954,0.108397007,0.8944683,,,,,,,,,,,,,,,,,,,,
0.264486313,0.252588987,0.175202131,0.178067923,0.106245041,0.107755899,0.9182922,,,,,,,,,,,,,,,,,,,,
0.25536108,0.263152838,0.177968979,0.178215981,0.105764866,0.106805086,0.8962355,,,,,,,,,,,,,,,,,,,,
0.251690149,0.260066986,0.173203945,0.178987026,0.106194019,0.106897116,0.9757123,,,,,,,,,,,,,,,,,,,,
0.26166296,0.266028881,0.174141884,0.178490877,0.10616827,0.106859922,0.9131206,,,,,,,,,,,,,,,,,,,,
0.262109995,0.25846386,0.173731089,0.177156925,0.106498003,0.107087851,0.9019643,,,,,,,,,,,,,,,,,,,,
